Time,PACU_VAV_BOT:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Heat Cap [W],PACU_VAV_BOT:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Heat Cap [W],PACU_VAV_BOT:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Heat Cap [W],PACU_VAV_MID:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Heat Cap [W],PACU_VAV_MID:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Heat Cap [W],PACU_VAV_TOP:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Heat Cap [W],PACU_VAV_TOP:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Tot Cool Cap [W]
16:50:00,8.618198E-01,0.000000E+00,5.221589E+00,6.972962E+04,9.696343E+04,1.286393E+00,1.618947E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.481319E+00,5.014590E+04,7.666253E+04,1.174543E+00,1.711108E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.365363E+00,4.884097E+04,7.534064E+04,1.361832E+00,1.556788E+04,8.618198E-01,0.000000E+00,0.000000E+00
17:00:00,8.618198E-01,0.000000E+00,5.214139E+00,6.952415E+04,9.675210E+04,1.284731E+00,1.620316E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.474367E+00,4.994605E+04,7.645506E+04,1.172815E+00,1.712532E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.359156E+00,4.864950E+04,7.514161E+04,1.357491E+00,1.560365E+04,8.618198E-01,0.000000E+00,0.000000E+00
17:10:00,8.618198E-01,0.000000E+00,5.206614E+00,6.928744E+04,9.650875E+04,1.283094E+00,1.621665E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.467330E+00,4.971483E+04,7.621534E+04,1.171118E+00,1.713930E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.352731E+00,4.842516E+04,7.490873E+04,1.353236E+00,1.563870E+04,8.618198E-01,0.000000E+00,0.000000E+00
17:20:00,8.618198E-01,0.000000E+00,5.199016E+00,6.904989E+04,9.626453E+04,1.281480E+00,1.622995E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.460209E+00,4.948265E+04,7.597459E+04,1.169451E+00,1.715304E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.346088E+00,4.819837E+04,7.467323E+04,1.349066E+00,1.567306E+04,8.618198E-01,0.000000E+00,0.000000E+00
17:30:00,8.618198E-01,0.000000E+00,5.191343E+00,6.881151E+04,9.601953E+04,1.279889E+00,1.624305E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.453001E+00,4.924950E+04,7.573289E+04,1.167813E+00,1.716654E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.339231E+00,4.796917E+04,7.443524E+04,1.344978E+00,1.570675E+04,8.618198E-01,0.000000E+00,0.000000E+00
17:40:00,8.618198E-01,0.000000E+00,5.183596E+00,6.857230E+04,9.577365E+04,1.278321E+00,1.625597E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.445708E+00,4.901540E+04,7.549014E+04,1.166204E+00,1.717980E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.332159E+00,4.773756E+04,7.419467E+04,1.340970E+00,1.573977E+04,8.618198E-01,0.000000E+00,0.000000E+00
17:50:00,8.618198E-01,0.000000E+00,5.175776E+00,6.833226E+04,9.552693E+04,1.276775E+00,1.626871E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.438328E+00,4.878032E+04,7.524638E+04,1.164622E+00,1.719283E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.324877E+00,4.750358E+04,7.395159E+04,1.337040E+00,1.577215E+04,8.618198E-01,0.000000E+00,0.000000E+00
18:00:00,8.618198E-01,0.000000E+00,5.167880E+00,6.809138E+04,9.527927E+04,1.275251E+00,1.628127E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.430862E+00,4.854426E+04,7.500148E+04,1.163067E+00,1.720564E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.317386E+00,4.726724E+04,7.370590E+04,1.333186E+00,1.580391E+04,8.618198E-01,0.000000E+00,0.000000E+00
18:10:00,8.618198E-01,0.000000E+00,5.159797E+00,6.777236E+04,9.495141E+04,1.278368E+00,1.625558E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.423184E+00,4.822981E+04,7.467593E+04,1.168601E+00,1.716005E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.309560E+00,4.695113E+04,7.337806E+04,1.337899E+00,1.576508E+04,8.618198E-01,0.000000E+00,0.000000E+00
18:20:00,8.618198E-01,0.000000E+00,5.151529E+00,6.745126E+04,9.462141E+04,1.281511E+00,1.622969E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.415295E+00,4.791298E+04,7.434785E+04,1.174171E+00,1.711415E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.301401E+00,4.663126E+04,7.304622E+04,1.342725E+00,1.572531E+04,8.618198E-01,0.000000E+00,0.000000E+00
18:30:00,8.618198E-01,0.000000E+00,5.143071E+00,6.712803E+04,9.428929E+04,1.284700E+00,1.620342E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.407188E+00,4.759369E+04,7.401726E+04,1.179811E+00,1.706767E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.292902E+00,4.630757E+04,7.271039E+04,1.348275E+00,1.567959E+04,8.618198E-01,0.000000E+00,0.000000E+00
18:40:00,8.618198E-01,0.000000E+00,5.134392E+00,6.680231E+04,9.395467E+04,1.287927E+00,1.617683E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.398814E+00,4.727141E+04,7.368353E+04,1.185513E+00,1.702070E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.283995E+00,4.597928E+04,7.236969E+04,1.355130E+00,1.562310E+04,8.618198E-01,0.000000E+00,0.000000E+00
18:50:00,8.618198E-01,0.000000E+00,5.125497E+00,6.647415E+04,9.361744E+04,1.291202E+00,1.614984E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.390184E+00,4.694624E+04,7.334665E+04,1.191287E+00,1.697312E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.274682E+00,4.564643E+04,7.202403E+04,1.362104E+00,1.556564E+04,8.618198E-01,0.000000E+00,0.000000E+00
19:00:00,8.618198E-01,0.000000E+00,5.116389E+00,6.614361E+04,9.327767E+04,1.294510E+00,1.612259E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.381307E+00,4.661829E+04,7.300675E+04,1.197108E+00,1.692515E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.264972E+00,4.530910E+04,7.167352E+04,1.369179E+00,1.550735E+04,8.618198E-01,0.000000E+00,0.000000E+00
19:10:00,8.618198E-01,0.000000E+00,5.107409E+00,6.587532E+04,9.300190E+04,1.293223E+00,1.613320E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.372555E+00,4.635257E+04,7.273093E+04,1.195907E+00,1.693505E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.255243E+00,4.503238E+04,7.138539E+04,1.367855E+00,1.551827E+04,8.618198E-01,0.000000E+00,0.000000E+00
19:20:00,8.618198E-01,0.000000E+00,5.098547E+00,6.560835E+04,9.272749E+04,1.291959E+00,1.614361E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.363927E+00,4.608824E+04,7.245654E+04,1.194733E+00,1.694473E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.245492E+00,4.475542E+04,7.109696E+04,1.366601E+00,1.552862E+04,8.618198E-01,0.000000E+00,0.000000E+00
19:30:00,8.618198E-01,0.000000E+00,5.089812E+00,6.534282E+04,9.245451E+04,1.290694E+00,1.615404E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.355435E+00,4.582543E+04,7.218368E+04,1.193549E+00,1.695449E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.235738E+00,4.447842E+04,7.080837E+04,1.365368E+00,1.553878E+04,8.618198E-01,0.000000E+00,0.000000E+00
19:40:00,8.618198E-01,0.000000E+00,5.081243E+00,6.507914E+04,9.218342E+04,1.289435E+00,1.616442E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.347133E+00,4.556477E+04,7.191304E+04,1.192364E+00,1.696425E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.226061E+00,4.420228E+04,7.052065E+04,1.364142E+00,1.554889E+04,8.618198E-01,0.000000E+00,0.000000E+00
19:50:00,8.618198E-01,0.000000E+00,5.072840E+00,6.481734E+04,9.191431E+04,1.288170E+00,1.617484E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.339018E+00,4.530621E+04,7.164466E+04,1.191163E+00,1.697414E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.216472E+00,4.392714E+04,7.023402E+04,1.362908E+00,1.555906E+04,8.618198E-01,0.000000E+00,0.000000E+00
20:00:00,8.618198E-01,0.000000E+00,5.064603E+00,6.455741E+04,9.164723E+04,1.286915E+00,1.618518E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.331083E+00,4.504968E+04,7.137851E+04,1.189972E+00,1.698396E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.206977E+00,4.365305E+04,6.994859E+04,1.361679E+00,1.556919E+04,8.618198E-01,0.000000E+00,0.000000E+00
20:10:00,8.618198E-01,0.000000E+00,5.056460E+00,6.432894E+04,9.141241E+04,1.285674E+00,1.619540E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.323252E+00,4.482472E+04,7.114480E+04,1.188796E+00,1.699365E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.197508E+00,4.340965E+04,6.969468E+04,1.360458E+00,1.557925E+04,8.618198E-01,0.000000E+00,0.000000E+00
20:20:00,8.618198E-01,0.000000E+00,5.048418E+00,6.410162E+04,9.117875E+04,1.284446E+00,1.620552E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.315528E+00,4.460097E+04,7.091234E+04,1.187635E+00,1.700321E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.188081E+00,4.316675E+04,6.944124E+04,1.359245E+00,1.558925E+04,8.618198E-01,0.000000E+00,0.000000E+00
20:30:00,8.618198E-01,0.000000E+00,5.040481E+00,6.387546E+04,9.094622E+04,1.283231E+00,1.621554E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.307915E+00,4.437847E+04,7.068111E+04,1.186490E+00,1.701265E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.178712E+00,4.292448E+04,6.918839E+04,1.358041E+00,1.559917E+04,8.618198E-01,0.000000E+00,0.000000E+00
20:40:00,8.618198E-01,0.000000E+00,5.032648E+00,6.365049E+04,9.071490E+04,1.282030E+00,1.622544E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.300415E+00,4.415724E+04,7.045119E+04,1.185360E+00,1.702196E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.169412E+00,4.268300E+04,6.893634E+04,1.356847E+00,1.560901E+04,8.618198E-01,0.000000E+00,0.000000E+00
20:50:00,8.618198E-01,0.000000E+00,5.024924E+00,6.342673E+04,9.048483E+04,1.280841E+00,1.623523E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.293030E+00,4.393730E+04,7.022262E+04,1.184246E+00,1.703114E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.160194E+00,4.244243E+04,6.868523E+04,1.355663E+00,1.561877E+04,8.618198E-01,0.000000E+00,0.000000E+00
21:00:00,8.618198E-01,0.000000E+00,5.017308E+00,6.320420E+04,9.025606E+04,1.279666E+00,1.624491E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.285762E+00,4.371867E+04,6.999548E+04,1.183148E+00,1.704019E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.151067E+00,4.220289E+04,6.843524E+04,1.354490E+00,1.562843E+04,8.618198E-01,0.000000E+00,0.000000E+00
21:10:00,8.618198E-01,0.000000E+00,5.009730E+00,6.298208E+04,9.002769E+04,1.278504E+00,1.625449E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.278530E+00,4.350047E+04,6.976872E+04,1.182065E+00,1.704911E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.141957E+00,4.196354E+04,6.818540E+04,1.353329E+00,1.563800E+04,8.618198E-01,0.000000E+00,0.000000E+00
21:20:00,8.618198E-01,0.000000E+00,5.002192E+00,6.276042E+04,8.979976E+04,1.277355E+00,1.626395E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.271338E+00,4.328270E+04,6.954240E+04,1.180999E+00,1.705790E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.132872E+00,4.172448E+04,6.793581E+04,1.352182E+00,1.564745E+04,8.618198E-01,0.000000E+00,0.000000E+00
21:30:00,8.618198E-01,0.000000E+00,4.994693E+00,6.253920E+04,8.957227E+04,1.276220E+00,1.627331E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.264183E+00,4.306535E+04,6.931649E+04,1.179948E+00,1.706656E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.123816E+00,4.148574E+04,6.768653E+04,1.351047E+00,1.565680E+04,8.618198E-01,0.000000E+00,0.000000E+00
21:40:00,8.618198E-01,0.000000E+00,4.987232E+00,6.231841E+04,8.934522E+04,1.275097E+00,1.628256E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.257065E+00,4.284841E+04,6.909099E+04,1.178912E+00,1.707509E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.114790E+00,4.124733E+04,6.743757E+04,1.349927E+00,1.566603E+04,8.618198E-01,0.000000E+00,0.000000E+00
21:50:00,8.618198E-01,0.000000E+00,4.979808E+00,6.209803E+04,8.911857E+04,1.273988E+00,1.629170E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.249981E+00,4.263186E+04,6.886587E+04,1.177892E+00,1.708349E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.105795E+00,4.100928E+04,6.718894E+04,1.348821E+00,1.567514E+04,8.618198E-01,0.000000E+00,0.000000E+00
22:00:00,8.618198E-01,0.000000E+00,4.972420E+00,6.187806E+04,8.889233E+04,1.272892E+00,1.630073E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.242930E+00,4.241569E+04,6.864113E+04,1.176888E+00,1.709177E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,3.096830E+00,4.077156E+04,6.694065E+04,1.347730E+00,1.568413E+04,8.618198E-01,0.000000E+00,0.000000E+00
22:10:00,8.618198E-01,0.000000E+00,4.140603E+00,5.241109E+04,7.848162E+04,1.145351E+00,1.726374E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,2.699502E+00,3.619406E+04,6.150211E+04,1.065386E+00,1.605844E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,2.576954E+00,3.481498E+04,6.005759E+04,1.207719E+00,1.683774E+04,8.618198E-01,0.000000E+00,0.000000E+00
22:20:00,8.618198E-01,0.000000E+00,3.652227E+00,4.762545E+04,7.324591E+04,1.017997E+00,1.534415E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,2.157257E+00,3.017592E+04,5.470161E+04,9.540562E-01,1.438037E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,2.058581E+00,2.903931E+04,5.349659E+04,1.067893E+00,1.609623E+04,8.618198E-01,0.000000E+00,0.000000E+00
22:30:00,8.618198E-01,0.000000E+00,3.052785E+00,4.139325E+04,6.625786E+04,8.908269E-01,1.342733E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,1.726115E+00,2.535830E+04,4.922291E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,1.619478E+00,2.408584E+04,4.780834E+04,9.282508E-01,1.399141E+04,8.618198E-01,0.000000E+00,0.000000E+00
22:40:00,8.618198E-01,0.000000E+00,2.484197E+00,3.507113E+04,5.919302E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,1.276344E+00,1.999013E+04,4.296193E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,1.195942E+00,1.900198E+04,4.180902E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00
22:50:00,8.618198E-01,0.000000E+00,1.970007E+00,2.893105E+04,5.243860E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,8.618198E-01,1.374108E+04,3.075968E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,8.618198E-01,1.374108E+04,3.075968E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00
23:00:00,8.618198E-01,0.000000E+00,1.608958E+00,2.436157E+04,4.754834E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,8.618198E-01,1.366126E+04,3.067711E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,8.618198E-01,1.366126E+04,3.067711E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00
23:10:00,8.618198E-01,0.000000E+00,1.854308E+00,2.785880E+04,5.126370E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,8.618198E-01,1.358144E+04,3.059452E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,8.618198E-01,1.358144E+04,3.059452E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00
23:20:00,8.618198E-01,0.000000E+00,1.760208E+00,2.652165E+04,4.984824E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,8.618198E-01,1.350163E+04,3.051195E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,8.618198E-01,1.350163E+04,3.051195E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00
23:30:00,8.618198E-01,0.000000E+00,1.803940E+00,2.704146E+04,5.040593E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,8.618198E-01,1.342181E+04,3.042938E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,8.618198E-01,1.342181E+04,3.042938E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00
23:40:00,8.618198E-01,0.000000E+00,1.827782E+00,2.726867E+04,5.065463E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,8.618198E-01,1.334199E+04,3.034680E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,8.618198E-01,1.334199E+04,3.034680E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00
23:50:00,8.618198E-01,0.000000E+00,1.844795E+00,2.739993E+04,5.080248E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,8.618198E-01,1.326218E+04,3.026423E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,8.618198E-01,1.326218E+04,3.026423E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00
24:00:00,8.618198E-01,0.000000E+00,1.859056E+00,2.749271E+04,5.091013E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,8.618198E-01,1.318236E+04,3.018165E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00,8.618198E-01,0.000000E+00,8.618198E-01,1.318236E+04,3.018165E+04,8.618198E-01,1.299011E+04,8.618198E-01,0.000000E+00,0.000000E+00
Coinc Peak   ,1.551913E+00,5.760949E+00,1.726374E+04,7.209388E+04,1.487904E+00,4.076547E+00,1.720564E+04,5.239076E+04,2.212046E+00,3.930968E+00,1.730777E+04,5.074711E+04
NonCoinc Peak,1.551913E+00,5.760949E+00,1.726374E+04,7.209388E+04,1.487904E+00,4.076547E+00,1.720564E+04,5.239076E+04,2.212046E+00,3.930968E+00,1.730777E+04,5.074711E+04
