Time,SPACE1-1:NAGOYA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],SPACE1-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],SPACE1-1:NAGOYA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],SPACE1-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],SPACE1-1::Des Latent Heat Load [W],SPACE1-1::Des Latent Cool Load [W],SPACE1-1::Des Latent Heat Mass Flow [kg/s],SPACE1-1::Des Latent Cool Mass Flow [kg/s],SPACE1-1::Des Heat Load No DOAS [W],SPACE1-1::Des Sens Cool Load No DOAS [W],SPACE1-1::Des Latent Heat Load No DOAS [W],SPACE1-1::Des Latent Cool Load No DOAS [W],SPACE1-1:NAGOYA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],SPACE1-1:NAGOYA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],SPACE1-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],SPACE1-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],SPACE2-1:NAGOYA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],SPACE2-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],SPACE2-1:NAGOYA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],SPACE2-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],SPACE2-1::Des Latent Heat Load [W],SPACE2-1::Des Latent Cool Load [W],SPACE2-1::Des Latent Heat Mass Flow [kg/s],SPACE2-1::Des Latent Cool Mass Flow [kg/s],SPACE2-1::Des Heat Load No DOAS [W],SPACE2-1::Des Sens Cool Load No DOAS [W],SPACE2-1::Des Latent Heat Load No DOAS [W],SPACE2-1::Des Latent Cool Load No DOAS [W],SPACE2-1:NAGOYA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],SPACE2-1:NAGOYA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],SPACE2-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],SPACE2-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],SPACE3-1:NAGOYA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],SPACE3-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],SPACE3-1:NAGOYA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],SPACE3-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],SPACE3-1::Des Latent Heat Load [W],SPACE3-1::Des Latent Cool Load [W],SPACE3-1::Des Latent Heat Mass Flow [kg/s],SPACE3-1::Des Latent Cool Mass Flow [kg/s],SPACE3-1::Des Heat Load No DOAS [W],SPACE3-1::Des Sens Cool Load No DOAS [W],SPACE3-1::Des Latent Heat Load No DOAS [W],SPACE3-1::Des Latent Cool Load No DOAS [W],SPACE3-1:NAGOYA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],SPACE3-1:NAGOYA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],SPACE3-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],SPACE3-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],SPACE4-1:NAGOYA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],SPACE4-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],SPACE4-1:NAGOYA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],SPACE4-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],SPACE4-1::Des Latent Heat Load [W],SPACE4-1::Des Latent Cool Load [W],SPACE4-1::Des Latent Heat Mass Flow [kg/s],SPACE4-1::Des Latent Cool Mass Flow [kg/s],SPACE4-1::Des Heat Load No DOAS [W],SPACE4-1::Des Sens Cool Load No DOAS [W],SPACE4-1::Des Latent Heat Load No DOAS [W],SPACE4-1::Des Latent Cool Load No DOAS [W],SPACE4-1:NAGOYA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],SPACE4-1:NAGOYA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],SPACE4-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],SPACE4-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],SPACE5-1:NAGOYA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],SPACE5-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],SPACE5-1:NAGOYA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],SPACE5-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],SPACE5-1::Des Latent Heat Load [W],SPACE5-1::Des Latent Cool Load [W],SPACE5-1::Des Latent Heat Mass Flow [kg/s],SPACE5-1::Des Latent Cool Mass Flow [kg/s],SPACE5-1::Des Heat Load No DOAS [W],SPACE5-1::Des Sens Cool Load No DOAS [W],SPACE5-1::Des Latent Heat Load No DOAS [W],SPACE5-1::Des Latent Cool Load No DOAS [W],SPACE5-1:NAGOYA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],SPACE5-1:NAGOYA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],SPACE5-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],SPACE5-1:NAGOYA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
07:30:00,2.046879E+03,0.000000E+00,1.454715E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.359243E+01,5.001984E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.347330E+01,5.056239E+01,1.993234E+03,0.000000E+00,1.416589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.348747E+01,5.052626E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.347330E+01,5.056239E+01,1.011337E+03,0.000000E+00,7.187558E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.295891E+01,5.512167E+01
07:40:00,2.046879E+03,0.000000E+00,1.454715E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.360688E+01,4.997630E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.348176E+01,5.053659E+01,1.993234E+03,0.000000E+00,1.416589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.350040E+01,5.048689E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.348176E+01,5.053659E+01,1.011337E+03,0.000000E+00,7.187558E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.295109E+01,5.514776E+01
07:50:00,2.046879E+03,0.000000E+00,1.454715E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.362414E+01,4.992436E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.349259E+01,5.050358E+01,1.993234E+03,0.000000E+00,1.416589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.351604E+01,5.043929E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.349259E+01,5.050358E+01,1.011337E+03,0.000000E+00,7.187558E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.294406E+01,5.517124E+01
08:00:00,2.046879E+03,0.000000E+00,1.454715E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.364381E+01,4.986522E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.350563E+01,5.046389E+01,1.993234E+03,0.000000E+00,1.416589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.353405E+01,5.038456E+01,8.543103E+02,0.000000E+00,6.071575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.350563E+01,5.046389E+01,1.011337E+03,0.000000E+00,7.187558E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.293792E+01,5.519175E+01
08:10:00,2.046879E+03,1.549595E+02,1.454715E-01,1.923944E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.384096E+01,4.984745E+01,8.543103E+02,5.539978E+01,6.071575E-02,6.897977E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.378174E+01,5.023471E+01,1.993234E+03,1.358810E+02,1.416589E-01,1.689003E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.379916E+01,5.015497E+01,8.543103E+02,5.539978E+01,6.071575E-02,6.897977E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.378174E+01,5.023471E+01,1.011337E+03,1.413363E+02,7.187558E-02,1.774912E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.343942E+01,5.409484E+01
08:20:00,2.046879E+03,3.757814E+02,1.454715E-01,4.660186E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.389985E+01,5.078296E+01,8.543103E+02,1.489171E+02,6.071575E-02,1.848587E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.389986E+01,5.103942E+01,1.993234E+03,3.540403E+02,1.416589E-01,4.392255E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.389985E+01,5.094384E+01,8.543103E+02,1.489171E+02,6.071575E-02,1.848587E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.389986E+01,5.103942E+01,1.011337E+03,5.040472E+02,7.187558E-02,6.269556E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.389945E+01,5.347072E+01
08:30:00,2.046879E+03,5.947143E+02,1.454715E-01,7.373177E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.389941E+01,5.145457E+01,8.543103E+02,2.371213E+02,6.071575E-02,2.941605E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.389939E+01,5.173850E+01,1.993234E+03,5.620140E+02,1.416589E-01,6.969452E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.389937E+01,5.160240E+01,8.543103E+02,2.371213E+02,6.071575E-02,2.941605E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.389939E+01,5.173850E+01,1.011337E+03,8.368542E+02,7.187558E-02,1.039408E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.389861E+01,5.388258E+01
08:40:00,2.046879E+03,8.387786E+02,1.454715E-01,1.039763E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.389931E+01,5.265096E+01,8.543103E+02,3.379333E+02,6.071575E-02,4.190886E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.389921E+01,5.301572E+01,1.993234E+03,7.969329E+02,1.416589E-01,9.880575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.389931E+01,5.279531E+01,8.543103E+02,3.379333E+02,6.071575E-02,4.190886E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.389921E+01,5.301572E+01,1.011337E+03,1.185294E+03,7.187558E-02,1.471224E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.389879E+01,5.461685E+01
08:50:00,2.046879E+03,1.098236E+03,1.454715E-01,1.361298E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.389894E+01,5.342286E+01,8.543103E+02,4.466418E+02,6.071575E-02,5.538068E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.389894E+01,5.385254E+01,1.993234E+03,1.048161E+03,1.416589E-01,1.299396E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.389893E+01,5.357678E+01,8.543103E+02,4.466418E+02,6.071575E-02,5.538068E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.389894E+01,5.385254E+01,1.011337E+03,1.564783E+03,7.187558E-02,1.941531E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.389859E+01,5.510820E+01
09:00:00,2.046879E+03,1.370369E+03,1.454715E-01,1.698554E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.389864E+01,5.380370E+01,8.543103E+02,5.616122E+02,6.071575E-02,6.962907E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.389863E+01,5.426187E+01,1.993234E+03,1.312418E+03,1.416589E-01,1.626892E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.389863E+01,5.396598E+01,8.543103E+02,5.616122E+02,6.071575E-02,6.962907E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.389863E+01,5.426187E+01,1.011337E+03,1.959872E+03,7.187558E-02,2.431186E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.389834E+01,5.534224E+01
09:10:00,2.046879E+03,1.571804E+03,1.454715E-01,1.947853E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.389845E+01,5.392655E+01,8.543103E+02,6.579928E+02,6.071575E-02,8.154187E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.389843E+01,5.438025E+01,1.993234E+03,1.525218E+03,1.416589E-01,1.890126E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.389843E+01,5.409096E+01,8.543103E+02,6.579928E+02,6.071575E-02,8.154187E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.389843E+01,5.438025E+01,1.011337E+03,2.368261E+03,7.187558E-02,2.935013E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.389819E+01,5.539751E+01
09:20:00,2.046879E+03,1.719582E+03,1.454715E-01,2.131078E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.389796E+01,5.365321E+01,8.543103E+02,7.221172E+02,6.071575E-02,8.949242E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.389792E+01,5.406244E+01,1.993234E+03,1.668098E+03,1.416589E-01,2.067280E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.389793E+01,5.380520E+01,8.543103E+02,7.221172E+02,6.071575E-02,8.949242E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.389792E+01,5.406244E+01,1.011337E+03,2.569497E+03,7.187558E-02,3.184550E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.389754E+01,5.500183E+01
09:30:00,2.046879E+03,1.879311E+03,1.454715E-01,2.329100E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.389793E+01,5.324869E+01,8.543103E+02,7.963879E+02,6.071575E-02,9.869978E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.389790E+01,5.360018E+01,1.993234E+03,1.831313E+03,1.416589E-01,2.269621E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.389790E+01,5.338118E+01,8.543103E+02,7.963879E+02,6.071575E-02,9.869978E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.389790E+01,5.360018E+01,1.011337E+03,2.812211E+03,7.187558E-02,3.485445E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.389754E+01,5.445060E+01
09:40:00,2.046879E+03,2.022429E+03,1.454715E-01,2.506530E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.389803E+01,5.290587E+01,8.543103E+02,8.621169E+02,6.071575E-02,1.068482E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.389800E+01,5.320646E+01,1.993234E+03,1.976131E+03,1.416589E-01,2.449158E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.389800E+01,5.301942E+01,8.543103E+02,8.621169E+02,6.071575E-02,1.068482E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.389800E+01,5.320646E+01,1.011337E+03,3.048482E+03,7.187558E-02,3.778354E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.389768E+01,5.397855E+01
09:50:00,2.046879E+03,2.157529E+03,1.454715E-01,2.674005E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.389813E+01,5.267284E+01,8.543103E+02,9.234346E+02,6.071575E-02,1.144493E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.389811E+01,5.293583E+01,1.993234E+03,2.111998E+03,1.416589E-01,2.617583E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.389810E+01,5.277154E+01,8.543103E+02,9.234346E+02,6.071575E-02,1.144493E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.389811E+01,5.293583E+01,1.011337E+03,3.261193E+03,7.187558E-02,4.042040E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.389783E+01,5.365124E+01
10:00:00,2.046879E+03,2.286449E+03,1.454715E-01,2.833804E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.389820E+01,5.252368E+01,8.543103E+02,9.815238E+02,6.071575E-02,1.216495E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.389819E+01,5.276076E+01,1.993234E+03,2.241282E+03,1.416589E-01,2.777834E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.389818E+01,5.261199E+01,8.543103E+02,9.815238E+02,6.071575E-02,1.216495E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.389819E+01,5.276076E+01,1.011337E+03,3.464491E+03,7.187558E-02,4.294035E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.389794E+01,5.344185E+01
10:10:00,2.046879E+03,2.340223E+03,1.454715E-01,2.900461E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574757E+01,2.389824E+01,5.242153E+01,8.543103E+02,1.006869E+03,6.071575E-02,1.247912E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.389823E+01,5.264070E+01,1.993234E+03,2.295181E+03,1.416589E-01,2.844646E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574577E+01,2.389822E+01,5.250292E+01,8.543103E+02,1.006869E+03,6.071575E-02,1.247912E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.574565E+01,2.389823E+01,5.264070E+01,1.011337E+03,3.526052E+03,7.187558E-02,4.370351E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109998E+01,2.556805E+01,2.389801E+01,5.330534E+01
